Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
662,ORD-1662,05/28/2023,06/02/2023,Standard Class,CUST-1294,Susan Williams,Corporate,United States,Central,Texas,Technology,Machines,1320.39,10,0.2,213.12
663,ORD-1663,02/12/2023,02/18/2023,Same Day,CUST-1148,James Wilson,Home Office,United States,Central,Illinois,Technology,Accessories,623.12,8,0.1,248.81
664,ORD-1664,07/10/2022,07/16/2022,Second Class,CUST-1096,Patricia Anderson,Consumer,United States,West,California,Furniture,Bookcases,277.32,3,0.2,20.47
665,ORD-1665,02/23/2023,02/27/2023,First Class,CUST-1044,Jennifer Williams,Corporate,United States,West,California,Furniture,Bookcases,1257.41,2,0.3,-239.87
666,ORD-1666,01/31/2022,02/05/2022,Standard Class,CUST-1050,David Smith,Consumer,United States,Central,Michigan,Furniture,Bookcases,477.21,2,0.2,141.12
667,ORD-1667,06/17/2023,06/24/2023,First Class,CUST-1190,Karen Wilson,Home Office,United States,East,Pennsylvania,Office Supplies,Labels,539.01,8,0.2,-21.89
668,ORD-1668,11/13/2023,11/17/2023,Same Day,CUST-1206,Patricia Smith,Home Office,United States,Central,Texas,Furniture,Bookcases,763.09,6,0,81.74
669,ORD-1669,06/28/2023,07/01/2023,Same Day,CUST-1097,Karen Thomas,Consumer,United States,East,New Jersey,Technology,Phones,1902.61,4,0.5,-315.44
670,ORD-1670,02/16/2022,02/23/2022,Standard Class,CUST-1179,Jessica Gonzalez,Corporate,United States,Central,Illinois,Furniture,Bookcases,1474.27,8,0.4,-7.52
671,ORD-1671,10/28/2022,11/02/2022,Second Class,CUST-1255,Thomas Johnson,Consumer,United States,East,Pennsylvania,Technology,Copiers,398.2,9,0.1,2.27
672,ORD-1672,04/29/2022,05/03/2022,Same Day,CUST-1015,James Brown,Consumer,United States,South,Georgia,Furniture,Furnishings,1328.66,4,0.1,404.92
673,ORD-1673,09/21/2022,09/27/2022,Standard Class,CUST-1171,Sarah Thomas,Consumer,United States,South,North Carolina,Office Supplies,Paper,957.84,2,0.4,-191.05
674,ORD-1674,01/22/2023,01/28/2023,Second Class,CUST-1115,Sarah Wilson,Corporate,United States,East,New York,Technology,Machines,1488.51,7,0.4,-289.16
675,ORD-1675,04/02/2022,04/05/2022,Same Day,CUST-1296,Robert Hernandez,Home Office,United States,Central,Texas,Furniture,Chairs,1483.76,2,0.1,211.02
676,ORD-1676,02/02/2023,02/06/2023,Second Class,CUST-1055,Karen Jackson,Corporate,United States,Central,Texas,Furniture,Tables,646.09,3,0.15,75.02
677,ORD-1677,10/31/2022,11/07/2022,Standard Class,CUST-1164,Elizabeth Jones,Corporate,United States,South,North Carolina,Office Supplies,Paper,445.62,8,0.4,15.0
678,ORD-1678,05/05/2023,05/11/2023,First Class,CUST-1079,Richard Johnson,Home Office,United States,East,New York,Office Supplies,Labels,1659.09,5,0.2,-27.98
679,ORD-1679,07/03/2022,07/10/2022,Same Day,CUST-1173,Jennifer Smith,Corporate,United States,West,Oregon,Technology,Phones,980.13,5,0.2,-140.13
680,ORD-1680,02/05/2023,02/06/2023,Same Day,CUST-1050,Michael Moore,Consumer,United States,South,Georgia,Office Supplies,Art,1060.41,5,0.15,38.84
681,ORD-1681,04/14/2023,04/20/2023,Second Class,CUST-1112,Elizabeth Jones,Home Office,United States,East,New York,Technology,Machines,335.75,8,0.1,29.15
682,ORD-1682,04/15/2022,04/21/2022,Standard Class,CUST-1050,Susan Garcia,Corporate,United States,East,Pennsylvania,Office Supplies,Labels,1573.14,3,0.5,-266.57
683,ORD-1683,06/12/2023,06/18/2023,Standard Class,CUST-1061,Richard Davis,Consumer,United States,West,Washington,Furniture,Chairs,683.59,3,0.2,12.21
684,ORD-1684,06/26/2022,07/02/2022,Same Day,CUST-1189,Richard Rodriguez,Consumer,United States,South,Florida,Office Supplies,Labels,1492.95,2,0.5,-522.5
685,ORD-1685,05/16/2023,05/22/2023,Same Day,CUST-1141,Charles Jackson,Home Office,United States,East,New Jersey,Furniture,Chairs,1340.9,4,0.3,254.29
686,ORD-1686,01/29/2023,02/02/2023,First Class,CUST-1033,Robert Brown,Home Office,United States,East,New Jersey,Technology,Accessories,1999.91,7,0.4,-68.52
687,ORD-1687,02/08/2023,02/13/2023,Standard Class,CUST-1107,Thomas Jackson,Home Office,United States,West,California,Office Supplies,Binders,1636.75,9,0.5,-359.85
688,ORD-1688,01/06/2022,01/11/2022,Second Class,CUST-1045,Charles Miller,Home Office,United States,West,Washington,Technology,Accessories,899.99,2,0.15,299.14
689,ORD-1689,06/03/2023,06/06/2023,First Class,CUST-1024,John Davis,Home Office,United States,East,Pennsylvania,Furniture,Chairs,733.48,3,0.3,7.06
690,ORD-1690,12/13/2023,12/16/2023,Standard Class,CUST-1122,Michael Brown,Consumer,United States,South,Florida,Furniture,Furnishings,1050.11,10,0.15,113.21
691,ORD-1691,05/18/2022,05/23/2022,Standard Class,CUST-1282,Karen Wilson,Corporate,United States,West,Washington,Office Supplies,Paper,1108.62,6,0.3,83.34
692,ORD-1692,02/14/2023,02/18/2023,Second Class,CUST-1037,Robert Moore,Home Office,United States,South,North Carolina,Technology,Accessories,175.68,7,0.15,-12.84
693,ORD-1693,01/17/2023,01/22/2023,First Class,CUST-1223,Susan Jones,Corporate,United States,Central,Texas,Technology,Accessories,1318.06,9,0.5,-358.81
694,ORD-1694,05/08/2022,05/13/2022,First Class,CUST-1140,James Lopez,Consumer,United States,West,California,Furniture,Bookcases,228.88,7,0.3,38.98
695,ORD-1695,01/22/2023,01/24/2023,Same Day,CUST-1049,Elizabeth Jackson,Home Office,United States,Central,Illinois,Furniture,Chairs,763.48,2,0,321.36
696,ORD-1696,09/15/2023,09/16/2023,First Class,CUST-1273,Richard Garcia,Home Office,United States,Central,Michigan,Technology,Machines,1794.17,6,0.1,-46.52
697,ORD-1697,05/11/2022,05/14/2022,First Class,CUST-1028,Robert Gonzalez,Home Office,United States,South,North Carolina,Office Supplies,Labels,28.9,3,0.3,-2.77
698,ORD-1698,11/26/2023,12/01/2023,First Class,CUST-1142,Barbara Anderson,Corporate,United States,Central,Michigan,Technology,Accessories,842.31,3,0.2,86.31
699,ORD-1699,11/09/2022,11/13/2022,Standard Class,CUST-1085,James Davis,Home Office,United States,West,California,Office Supplies,Binders,1543.45,2,0.5,-440.82
700,ORD-1700,07/22/2023,07/26/2023,Same Day,CUST-1264,Robert Thomas,Home Office,United States,East,New Jersey,Technology,Machines,1618.61,7,0,316.17
701,ORD-1701,09/24/2023,09/26/2023,Second Class,CUST-1271,Sarah Lopez,Home Office,United States,East,New Jersey,Office Supplies,Binders,1822.66,1,0.4,-403.49
702,ORD-1702,06/22/2022,06/28/2022,First Class,CUST-1069,Jennifer Williams,Home Office,United States,East,Pennsylvania,Technology,Copiers,1861.07,9,0.5,-756.91
703,ORD-1703,01/24/2023,01/26/2023,Standard Class,CUST-1149,Linda Moore,Corporate,United States,East,Pennsylvania,Office Supplies,Art,752.83,6,0,66.76
704,ORD-1704,01/03/2022,01/09/2022,Same Day,CUST-1250,Thomas Johnson,Consumer,United States,Central,Illinois,Office Supplies,Paper,1266.04,4,0.2,-146.07
705,ORD-1705,12/03/2022,12/06/2022,First Class,CUST-1005,Jennifer Gonzalez,Consumer,United States,East,Pennsylvania,Technology,Copiers,714.25,6,0,71.0
706,ORD-1706,06/26/2023,07/01/2023,First Class,CUST-1116,John Jones,Corporate,United States,South,Georgia,Furniture,Chairs,1798.03,2,0.2,-199.4
707,ORD-1707,03/15/2023,03/17/2023,Second Class,CUST-1182,Joseph Garcia,Home Office,United States,Central,Illinois,Office Supplies,Storage,1077.49,2,0.15,-102.59
708,ORD-1708,04/24/2022,04/26/2022,Second Class,CUST-1102,William Johnson,Corporate,United States,East,New Jersey,Office Supplies,Paper,576.95,7,0.1,121.46
709,ORD-1709,05/16/2023,05/21/2023,Same Day,CUST-1068,Richard Taylor,Consumer,United States,Central,Texas,Furniture,Furnishings,996.18,3,0.4,-46.02
710,ORD-1710,12/19/2022,12/24/2022,Standard Class,CUST-1223,William Wilson,Corporate,United States,East,Pennsylvania,Furniture,Tables,37.16,4,0.4,2.85
711,ORD-1711,03/16/2023,03/18/2023,First Class,CUST-1127,David Brown,Home Office,United States,Central,Illinois,Office Supplies,Binders,1239.05,9,0.4,19.72
712,ORD-1712,12/19/2023,12/25/2023,Second Class,CUST-1062,Charles Jones,Consumer,United States,West,Washington,Office Supplies,Binders,1009.64,4,0.1,-47.1
713,ORD-1713,05/30/2022,06/03/2022,First Class,CUST-1119,Richard Wilson,Consumer,United States,East,Pennsylvania,Office Supplies,Paper,45.15,2,0.1,0.5
714,ORD-1714,06/07/2023,06/11/2023,Same Day,CUST-1127,David Lopez,Corporate,United States,South,Florida,Office Supplies,Binders,1291.31,2,0.15,295.5
715,ORD-1715,02/23/2022,03/01/2022,Same Day,CUST-1095,Karen Brown,Corporate,United States,West,Washington,Furniture,Chairs,1492.06,5,0.1,279.87
716,ORD-1716,04/25/2022,04/26/2022,First Class,CUST-1186,Robert Hernandez,Home Office,United States,Central,Michigan,Office Supplies,Storage,1341.21,9,0.4,-330.89
717,ORD-1717,08/04/2022,08/09/2022,Standard Class,CUST-1098,Karen Brown,Consumer,United States,Central,Michigan,Furniture,Bookcases,774.26,3,0,167.78
718,ORD-1718,07/14/2023,07/19/2023,Second Class,CUST-1023,Michael Moore,Consumer,United States,South,Florida,Furniture,Chairs,692.37,8,0.4,-239.1
719,ORD-1719,07/28/2023,07/31/2023,Same Day,CUST-1269,James Thomas,Home Office,United States,South,Florida,Technology,Machines,1790.88,2,0.2,-196.79
720,ORD-1720,12/15/2023,12/17/2023,Same Day,CUST-1273,Michael Gonzalez,Home Office,United States,West,California,Technology,Machines,586.42,1,0.3,-92.35
721,ORD-1721,01/29/2023,02/03/2023,Second Class,CUST-1293,Jennifer Smith,Consumer,United States,West,Oregon,Office Supplies,Labels,1560.95,10,0.2,277.58
722,ORD-1722,05/31/2023,06/06/2023,Standard Class,CUST-1088,Elizabeth Rodriguez,Consumer,United States,East,New York,Technology,Copiers,1443.95,5,0.15,-48.54
723,ORD-1723,10/17/2023,10/19/2023,Second Class,CUST-1274,Mary Davis,Consumer,United States,West,California,Office Supplies,Binders,1884.67,3,0.15,430.28
724,ORD-1724,11/29/2022,11/30/2022,First Class,CUST-1167,Susan Martin,Consumer,United States,Central,Michigan,Technology,Machines,1893.39,5,0.3,-236.55
725,ORD-1725,10/14/2022,10/16/2022,Same Day,CUST-1132,Charles Brown,Home Office,United States,East,New Jersey,Office Supplies,Paper,519.41,9,0,106.07
726,ORD-1726,11/29/2022,12/02/2022,First Class,CUST-1076,Linda Wilson,Corporate,United States,West,California,Office Supplies,Paper,415.8,7,0.4,12.46
727,ORD-1727,07/09/2022,07/16/2022,Standard Class,CUST-1159,Jennifer Martinez,Consumer,United States,South,Florida,Furniture,Furnishings,1726.08,10,0.1,309.43
728,ORD-1728,03/13/2022,03/15/2022,Second Class,CUST-1007,Richard Brown,Home Office,United States,South,Florida,Technology,Accessories,153.38,8,0.1,-1.4
729,ORD-1729,04/23/2022,04/30/2022,Second Class,CUST-1007,James Rodriguez,Consumer,United States,South,Florida,Office Supplies,Binders,36.97,1,0.5,-2.2
730,ORD-1730,07/27/2022,07/29/2022,Same Day,CUST-1080,Elizabeth Hernandez,Consumer,United States,Central,Texas,Technology,Phones,966.05,8,0.3,-161.29
731,ORD-1731,01/22/2022,01/29/2022,Standard Class,CUST-1115,Susan Jones,Consumer,United States,Central,Texas,Technology,Phones,98.61,5,0.3,15.17
732,ORD-1732,12/28/2022,01/03/2023,Second Class,CUST-1057,Patricia Thomas,Consumer,United States,South,Florida,Office Supplies,Paper,580.82,7,0.4,-121.42
733,ORD-1733,09/23/2023,09/26/2023,First Class,CUST-1093,Jennifer Wilson,Home Office,United States,Central,Illinois,Office Supplies,Binders,245.52,1,0,55.97
734,ORD-1734,10/02/2023,10/09/2023,Standard Class,CUST-1002,Barbara Rodriguez,Consumer,United States,West,Oregon,Technology,Machines,581.14,5,0,50.96
735,ORD-1735,02/04/2023,02/08/2023,Same Day,CUST-1143,Patricia Jackson,Consumer,United States,West,California,Office Supplies,Paper,1445.47,8,0.5,-529.9
736,ORD-1736,01/30/2023,02/02/2023,First Class,CUST-1071,Susan Martin,Home Office,United States,Central,Texas,Furniture,Tables,645.44,8,0.2,-7.77
737,ORD-1737,05/25/2023,05/30/2023,Same Day,CUST-1270,Richard Williams,Home Office,United States,South,North Carolina,Office Supplies,Labels,1072.2,9,0.3,-181.88
738,ORD-1738,08/29/2022,09/01/2022,Standard Class,CUST-1031,Jessica Jones,Corporate,United States,West,Washington,Technology,Phones,15.7,1,0.5,-2.56
739,ORD-1739,05/28/2022,06/04/2022,Second Class,CUST-1061,Linda Johnson,Home Office,United States,West,Oregon,Office Supplies,Art,1708.09,4,0.2,350.45
740,ORD-1740,12/14/2023,12/18/2023,Second Class,CUST-1016,James Thomas,Consumer,United States,West,Washington,Office Supplies,Binders,749.65,2,0.4,-148.61
741,ORD-1741,03/20/2022,03/21/2022,Second Class,CUST-1271,Jennifer Thomas,Home Office,United States,West,Washington,Furniture,Tables,1142.67,7,0.5,-76.98
742,ORD-1742,03/31/2023,04/07/2023,Second Class,CUST-1258,Mary Johnson,Consumer,United States,South,Florida,Office Supplies,Storage,1293.25,5,0,581.87
743,ORD-1743,07/22/2023,07/28/2023,Second Class,CUST-1140,Linda Wilson,Consumer,United States,South,North Carolina,Office Supplies,Art,1660.74,9,0.3,103.44
744,ORD-1744,02/15/2023,02/20/2023,Standard Class,CUST-1240,Sarah Martin,Corporate,United States,South,Georgia,Furniture,Tables,121.43,3,0.2,-8.52
745,ORD-1745,02/25/2022,03/04/2022,First Class,CUST-1172,Patricia Williams,Consumer,United States,South,Florida,Office Supplies,Paper,749.24,4,0.2,133.77
746,ORD-1746,03/08/2022,03/10/2022,Second Class,CUST-1138,Michael Johnson,Consumer,United States,Central,Michigan,Furniture,Chairs,1198.25,5,0.5,-101.23
747,ORD-1747,02/16/2022,02/17/2022,Second Class,CUST-1162,Elizabeth Gonzalez,Corporate,United States,East,New Jersey,Technology,Copiers,636.01,1,0.15,-58.03
748,ORD-1748,12/06/2022,12/10/2022,Same Day,CUST-1245,Robert Smith,Home Office,United States,Central,Texas,Furniture,Chairs,1794.06,2,0.3,-46.61
749,ORD-1749,11/30/2023,12/04/2023,Second Class,CUST-1083,Linda Miller,Home Office,United States,Central,Michigan,Furniture,Tables,166.72,2,0.4,-54.81
750,ORD-1750,12/14/2022,12/17/2022,Second Class,CUST-1039,Richard Davis,Consumer,United States,Central,Michigan,Office Supplies,Paper,727.03,7,0.5,-13.09
751,ORD-1751,05/27/2022,06/03/2022,Second Class,CUST-1152,Joseph Hernandez,Consumer,United States,South,Florida,Furniture,Chairs,1742.21,2,0.3,-42.7
752,ORD-1752,12/28/2022,12/29/2022,Same Day,CUST-1072,Jessica Rodriguez,Consumer,United States,Central,Michigan,Technology,Machines,151.56,8,0.4,-2.44
753,ORD-1753,10/21/2022,10/25/2022,First Class,CUST-1192,Thomas Martin,Consumer,United States,South,North Carolina,Furniture,Bookcases,823.98,3,0.3,1.34
754,ORD-1754,09/27/2022,10/03/2022,Standard Class,CUST-1080,Linda Moore,Consumer,United States,South,Georgia,Technology,Copiers,94.92,1,0.4,-22.16
755,ORD-1755,03/16/2022,03/18/2022,Same Day,CUST-1056,Joseph Moore,Consumer,United States,South,Florida,Furniture,Furnishings,782.56,2,0.2,111.89
756,ORD-1756,07/24/2022,07/28/2022,Same Day,CUST-1059,Jessica Miller,Corporate,United States,East,Pennsylvania,Office Supplies,Art,664.15,6,0.15,-65.35
757,ORD-1757,04/27/2023,04/29/2023,Standard Class,CUST-1186,Karen Gonzalez,Corporate,United States,East,Pennsylvania,Technology,Accessories,1284.03,10,0.15,431.31
758,ORD-1758,01/24/2022,01/31/2022,Standard Class,CUST-1141,James Jones,Corporate,United States,West,California,Furniture,Tables,1370.51,5,0.15,87.63
759,ORD-1759,03/06/2023,03/11/2023,First Class,CUST-1153,James Wilson,Consumer,United States,Central,Texas,Technology,Copiers,436.07,3,0.15,-10.36
760,ORD-1760,05/02/2023,05/07/2023,Standard Class,CUST-1288,Charles Gonzalez,Home Office,United States,Central,Texas,Office Supplies,Art,1380.77,7,0.1,331.92
761,ORD-1761,11/28/2022,12/04/2022,Same Day,CUST-1163,Joseph Jones,Consumer,United States,East,New Jersey,Technology,Accessories,1972.87,6,0.4,184.69
762,ORD-1762,01/04/2022,01/08/2022,Standard Class,CUST-1112,Charles Brown,Home Office,United States,South,Florida,Office Supplies,Labels,1887.21,3,0.5,-538.67
763,ORD-1763,09/08/2023,09/12/2023,First Class,CUST-1187,Charles Smith,Consumer,United States,South,Georgia,Technology,Accessories,440.11,4,0.1,-16.41
764,ORD-1764,12/18/2023,12/22/2023,Same Day,CUST-1268,Barbara Moore,Corporate,United States,Central,Texas,Technology,Phones,1301.33,7,0.2,150.08
765,ORD-1765,01/18/2023,01/20/2023,First Class,CUST-1051,Elizabeth Wilson,Consumer,United States,West,California,Office Supplies,Art,1109.98,9,0.1,226.28
766,ORD-1766,09/24/2023,09/28/2023,Standard Class,CUST-1149,Patricia Anderson,Corporate,United States,East,New York,Technology,Phones,216.31,10,0.4,-68.62
767,ORD-1767,01/26/2023,01/27/2023,Same Day,CUST-1004,Joseph Wilson,Corporate,United States,West,California,Office Supplies,Labels,399.16,2,0.2,56.77
768,ORD-1768,11/11/2022,11/18/2022,Standard Class,CUST-1014,Susan Johnson,Consumer,United States,Central,Illinois,Office Supplies,Storage,1806.32,4,0.2,538.52
769,ORD-1769,08/09/2023,08/13/2023,Same Day,CUST-1066,Richard Johnson,Home Office,United States,Central,Illinois,Office Supplies,Paper,491.24,4,0.2,11.14
770,ORD-1770,06/14/2023,06/16/2023,First Class,CUST-1284,Charles Gonzalez,Consumer,United States,West,Washington,Office Supplies,Storage,880.43,3,0,240.43
771,ORD-1771,01/27/2022,01/31/2022,Standard Class,CUST-1293,Karen Moore,Corporate,United States,West,California,Furniture,Chairs,32.96,10,0.5,-2.27
772,ORD-1772,07/11/2022,07/13/2022,First Class,CUST-1027,Linda Gonzalez,Corporate,United States,West,California,Office Supplies,Storage,1308.52,5,0.1,409.27
773,ORD-1773,10/16/2023,10/21/2023,Second Class,CUST-1145,Patricia Brown,Corporate,United States,West,California,Technology,Phones,1735.21,8,0,143.61
774,ORD-1774,01/06/2023,01/13/2023,Same Day,CUST-1040,Susan Williams,Consumer,United States,East,New Jersey,Furniture,Furnishings,423.87,8,0,60.21
775,ORD-1775,10/11/2023,10/15/2023,Standard Class,CUST-1061,Jennifer Jackson,Corporate,United States,South,Georgia,Office Supplies,Storage,1619.01,5,0.1,640.22
776,ORD-1776,06/12/2022,06/17/2022,Second Class,CUST-1111,Sarah Smith,Corporate,United States,South,Florida,Technology,Phones,1485.98,4,0,337.69
777,ORD-1777,05/22/2022,05/24/2022,Standard Class,CUST-1179,Jessica Miller,Home Office,United States,West,Oregon,Furniture,Bookcases,176.05,3,0.4,-3.59
778,ORD-1778,03/23/2023,03/28/2023,Standard Class,CUST-1299,David Gonzalez,Home Office,United States,Central,Illinois,Office Supplies,Art,1893.23,5,0.1,609.94
779,ORD-1779,03/20/2023,03/24/2023,Same Day,CUST-1220,Karen Brown,Consumer,United States,West,Oregon,Furniture,Furnishings,853.24,5,0.4,-227.94
780,ORD-1780,04/06/2023,04/08/2023,First Class,CUST-1204,Elizabeth Martin,Consumer,United States,Central,Texas,Office Supplies,Binders,1780.0,5,0.3,-114.08
781,ORD-1781,07/10/2022,07/13/2022,Standard Class,CUST-1164,William Brown,Home Office,United States,West,California,Office Supplies,Art,498.18,6,0.1,115.88
782,ORD-1782,08/05/2023,08/12/2023,Second Class,CUST-1270,Elizabeth Martin,Consumer,United States,Central,Texas,Furniture,Furnishings,649.91,9,0.1,240.59
783,ORD-1783,08/11/2023,08/17/2023,Second Class,CUST-1026,William Miller,Corporate,United States,Central,Illinois,Technology,Phones,849.28,7,0.5,-121.45
784,ORD-1784,05/03/2022,05/04/2022,Standard Class,CUST-1146,Linda Jackson,Consumer,United States,East,New Jersey,Office Supplies,Art,911.04,6,0.3,-60.15
785,ORD-1785,05/15/2022,05/22/2022,Standard Class,CUST-1036,Mary Hernandez,Corporate,United States,East,New York,Office Supplies,Storage,1934.04,9,0,168.04
786,ORD-1786,10/09/2022,10/12/2022,Standard Class,CUST-1202,William Thomas,Corporate,United States,South,North Carolina,Technology,Machines,1509.85,2,0.2,74.88
